Daily_Time_Spent_on_Site,Age,Area_Income,Daily_Internet_Usage,Ad_Topic_Line,Gender,Country,Timestamp,Clicked_on_Ad,Continent,Parent_Country,Hour,Day
43.49,37,42993.48,111.59,Managed 6thgeneration hierarchy,Male,Moldova,2016-05-31 09:06:00,1,Europe,Moldova,09:00,Tuesday
60.53,26,63363.04,131.68,Vision-oriented contextually-based extranet,Female,Angola,2016-06-10 03:56:00,0,Africa,Angola,03:00,Friday
60.72,42,43241.19,238.58,Innovative interactive portal,Female,Czech Republic,2016-04-06 11:24:00,1,Europe,Czech Republic,11:00,Wednesday
40.34,31,28271.84,207.17,De-engineered tertiary secured line,Female,Madagascar,2016-01-03 07:13:00,0,Africa,Madagascar,07:00,Sunday
60.83,39,38067.08,124.44,Advanced local task-force,Female,Croatia,2016-05-06 21:07:00,1,Europe,Croatia,21:00,Friday
69.62,34,40183.75,160.03,Cloned explicit middleware,Male,Saint Vincent and the Grenadines,2016-02-27 08:52:00,1,North America,Saint Vincent and the Grenadines,08:00,Saturday
65.59,54,23975.35,161.16,Profit-focused attitude-oriented task-force,Female,Czech Republic,2016-02-09 07:21:00,1,Europe,Czech Republic,07:00,Tuesday
81.75,33,61005.87,204.02,Synchronized multi-tasking ability,Male,Vanuatu,2016-03-02 04:02:00,0,Oceania,Vanuatu,04:00,Wednesday
64.75,36,61610.05,140.46,Versatile transitional monitoring,Female,El Salvador,2016-05-08 22:24:00,1,North America,El Salvador,22:00,Sunday
76.56,34,59785.94,160.03,Cloned explicit middleware,Female,Turkmenistan,2016-02-27 08:52:00,0,Asia,Turkmenistan,08:00,Saturday
37.87,26,66291.67,167.86,Multi-tiered multi-state moderator,Male,Turkey,2016-04-03 21:13:00,1,Asia,Turkey,21:00,Sunday
76.2,19,47708.42,168.34,Function-based incremental standardization,Female,Brunei Darussalam,2016-03-11 00:05:00,0,Asia,Brunei Darussalam,00:00,Friday
65.59,39,41521.28,141.89,Team-oriented zero-defect initiative,Male,Hong Kong,2016-04-07 15:18:00,0,Asia,Hong Kong,15:00,Thursday
55.6,54,61067.58,161.16,Robust uniform framework,Female,Jersey,2016-06-21 03:14:00,1,Europe,Jersey,03:00,Tuesday
70.09,43,32635.7,198.45,Optimized upward-trending productivity,Male,Turkey,2016-02-12 10:39:00,1,Asia,Turkey,10:00,Friday
89.71,32,69481.85,190.05,Synergistic value-added extranet,Male,Saudi Arabia,2016-03-24 06:36:00,1,Asia,Saudi Arabia,06:00,Thursday
54.37,35,25603.93,236.87,Optional multi-state hardware,Female,French Southern Territories,2016-06-29 02:48:00,1,Antarctica,France,02:00,Wednesday
87.35,35,60812.77,109.07,Synergized uniform hierarchy,Male,Indonesia,2016-05-12 12:11:00,1,Asia,Indonesia,12:00,Thursday
55.6,24,52252.91,172.83,Profound optimizing utilization,Female,Algeria,2016-01-31 05:12:00,0,Africa,Algeria,05:00,Sunday
56.39,46,64021.55,229.12,Configurable tertiary capability,Female,Cayman Islands,2016-04-04 08:19:00,1,North America,Cayman Islands,08:00,Monday
69.88,34,59785.94,140.67,Team-oriented transitional methodology,Male,Equatorial Guinea,2016-04-05 18:02:00,1,Africa,Equatorial Guinea,18:00,Tuesday
35.61,35,39840.55,236.87,Intuitive exuding service-desk,Female,Ghana,2016-05-06 21:07:00,0,Africa,Ghana,21:00,Friday
66.08,33,53041.77,215.18,Adaptive contextually-based methodology,Male,Niger,2016-07-03 04:11:00,0,Africa,Niger,04:00,Sunday
40.04,23,47051.02,217.37,Sharable reciprocal project,Male,Slovenia,2016-01-05 16:26:00,0,Europe,Slovenia,16:00,Tuesday
80.47,49,64564.07,187.76,Reactive composite project,Male,Tanzania,2016-05-31 23:42:00,1,Africa,Tanzania,23:00,Tuesday
41.73,28,58996.12,161.16,Organized global flexibility,Male,Luxembourg,2016-01-23 17:39:00,1,Europe,Luxembourg,17:00,Saturday
71.84,31,52178.98,207.17,Optional full-range projection,Male,Singapore,2016-05-10 07:22:00,0,Asia,Singapore,07:00,Tuesday
49.21,29,69718.19,196.61,Programmable uniform website,Female,Algeria,2016-01-31 04:10:00,0,Africa,Algeria,04:00,Sunday
75.84,45,59886.58,174.88,Secured 24hour policy,Female,Micronesia,2016-06-09 17:11:00,1,Oceania,Micronesia,17:00,Thursday
80.51,48,65956.71,212.38,Function-based context-sensitive secured line,Female,Kenya,2016-01-15 22:49:00,1,Africa,Kenya,22:00,Friday
65.65,29,53431.35,217.1,Inverse discrete extranet,Male,El Salvador,2016-03-18 13:22:00,0,North America,El Salvador,13:00,Friday
51.87,35,73889.99,225.58,Robust uniform framework,Male,Sri Lanka,2016-07-02 20:23:00,0,Asia,Sri Lanka,20:00,Saturday
44.72,27,55901.12,171.07,Decentralized needs-based analyzer,Male,Estonia,2016-07-08 03:47:00,0,Europe,Estonia,03:00,Friday
34.86,24,52252.91,167.22,Total 5thgeneration standardization,Female,Algeria,2016-01-21 18:51:00,0,Africa,Algeria,18:00,Thursday
71.28,40,27086.4,136.18,Synergized coherent interface,Male,China,2016-02-13 04:16:00,1,Asia,China,04:00,Saturday
80.67,26,63430.33,137.28,Front-line zero-defect array,Female,United Arab Emirates,2016-07-18 01:36:00,0,Asia,United Arab Emirates,01:00,Monday
41.73,23,42162.9,172.81,Team-oriented executive core,Male,Denmark,2016-03-09 03:41:00,0,Europe,Denmark,03:00,Wednesday
55.6,35,55121.65,236.87,User-centric intangible contingency,Female,Myanmar,2016-05-12 04:35:00,0,Asia,Myanmar,04:00,Thursday
71.28,54,53188.69,120.75,Virtual scalable secured line,Male,Somalia,2016-03-24 13:37:00,0,Africa,Somalia,13:00,Thursday
41.73,26,74903.41,149.79,Visionary asymmetric encryption,Male,Bosnia and Herzegovina,2016-03-11 06:49:00,0,Europe,Bosnia and Herzegovina,06:00,Friday
80.3,34,34191.23,235.94,Function-based incremental standardization,Female,Brunei Darussalam,2016-02-20 09:54:00,1,Asia,Brunei Darussalam,09:00,Saturday
68.18,31,59886.58,140.46,Inverse local hub,Female,Gabon,2016-06-15 11:56:00,0,Africa,Gabon,11:00,Wednesday
69.88,34,34191.23,168.34,Cloned explicit middleware,Female,Turkmenistan,2016-03-11 00:05:00,1,Asia,Turkmenistan,00:00,Friday
55.6,35,53898.89,201.26,Ergonomic methodical encoding,Male,Niger,2016-01-14 20:58:00,1,Africa,Niger,20:00,Thursday
50.43,33,69646.35,204.02,Front-line heuristic data-warehouse,Male,Niger,2016-06-12 21:21:00,0,Africa,Niger,21:00,Sunday
74.54,43,32635.7,167.86,Optimized upward-trending productivity,Male,Turkey,2016-04-03 21:13:00,1,Asia,Turkey,21:00,Sunday
65.65,41,39799.73,140.46,De-engineered attitude-oriented projection,Female,Qatar,2016-05-13 14:12:00,0,Asia,Qatar,14:00,Friday
55.6,24,52252.91,182.2,Profound optimizing utilization,Female,Algeria,2016-06-11 06:47:00,0,Africa,Algeria,06:00,Saturday
72.23,41,57846.68,241.8,Face-to-face even-keeled website,Female,Albania,2016-05-30 20:07:00,1,Europe,Albania,20:00,Monday
70.09,45,59610.81,137.24,Enhanced homogeneous moderator,Male,Ukraine,2016-03-05 12:03:00,1,Europe,Ukraine,12:00,Saturday
68.01,33,39616.0,162.03,Stand-alone well-modulated product,Female,Indonesia,2016-06-17 20:18:00,0,Asia,Indonesia,20:00,Friday
67.8,45,66574.0,138.71,Enhanced homogeneous moderator,Male,Bosnia and Herzegovina,2016-03-05 12:03:00,1,Europe,Bosnia and Herzegovina,12:00,Saturday
41.73,28,61840.26,228.78,Synchronized user-facing core,Male,Albania,2016-07-09 11:18:00,0,Europe,Albania,11:00,Saturday
62.26,29,72203.96,217.1,Front-line dynamic model,Male,Iran,2016-01-16 16:40:00,0,Asia,Iran,16:00,Saturday
56.39,46,40468.53,193.29,Automated multi-state toolset,Female,Belgium,2016-04-04 08:19:00,1,Europe,Belgium,08:00,Monday
60.39,45,50723.67,174.88,Secured 24hour policy,Female,Taiwan,2016-05-10 17:13:00,1,Asia,Taiwan,17:00,Tuesday
85.61,33,43974.49,196.77,Cross-platform 4thgeneration focus group,Male,Vanuatu,2016-03-24 06:36:00,1,Oceania,Vanuatu,06:00,Thursday
51.24,24,52252.91,182.2,Up-sized 6thgeneration moratorium,Female,Poland,2016-01-14 14:00:00,1,Europe,Poland,14:00,Thursday
56.39,40,60968.62,111.94,Fully-configurable foreground solution,Male,Guinea,2016-01-17 18:45:00,1,Africa,Guinea,18:00,Sunday
51.24,36,76003.47,140.46,Decentralized attitude-oriented interface,Female,Belize,2016-05-08 22:24:00,1,North America,Belize,22:00,Sunday
80.47,38,64564.07,108.15,Universal 24/7 implementation,Male,Norway,2016-01-23 18:59:00,1,Europe,Norway,18:00,Saturday
43.49,37,39031.89,109.29,Total cohesive moratorium,Male,Albania,2016-06-20 14:20:00,1,Europe,Albania,14:00,Monday
81.58,26,51463.17,259.76,Face-to-face even-keeled website,Female,Finland,2016-01-23 04:47:00,1,Europe,Finland,04:00,Saturday
39.96,25,25686.34,141.89,Integrated interactive support,Male,American Samoa,2016-07-08 17:14:00,0,Oceania,American Samoa,17:00,Friday
43.49,37,51067.54,217.37,Cross-group non-volatile secured line,Male,Tokelau,2016-07-21 10:01:00,0,Oceania,Tokelau,10:00,Thursday
56.16,30,57877.15,113.69,Total 5thgeneration standardization,Female,Guinea,2016-07-21 10:54:00,1,Africa,Guinea,10:00,Thursday
80.3,37,53058.91,258.62,Polarized analyzing concept,Female,Tonga,2016-01-14 14:00:00,1,Oceania,Tonga,14:00,Thursday
51.56,52,33951.63,229.12,Devolved regional moderator,Male,Australia,2016-01-12 10:07:00,1,Oceania,Australia,10:00,Tuesday
57.24,33,43974.49,123.13,Multi-tiered foreground Graphic Interface,Female,Hungary,2016-04-04 07:07:00,1,Europe,Hungary,07:00,Monday
55.6,35,42993.48,221.18,Secured secondary superstructure,Male,Niger,2016-01-26 02:47:00,0,Africa,Niger,02:00,Tuesday
56.16,52,36752.24,129.88,Multi-lateral multi-state encryption,Female,Cayman Islands,2016-04-21 16:10:00,1,North America,Cayman Islands,16:00,Thursday
34.66,44,57846.68,230.93,Down-sized background groupware,Female,Honduras,2016-03-14 14:13:00,1,North America,Honduras,14:00,Monday
78.84,35,42993.48,221.18,Total cohesive moratorium,Male,Niger,2016-03-18 13:22:00,0,Africa,Niger,13:00,Friday
84.98,27,36884.23,184.94,Virtual impactful algorithm,Male,Sri Lanka,2016-03-23 21:06:00,0,Asia,Sri Lanka,21:00,Wednesday
47.74,33,58342.63,191.82,Synchronized multi-tasking ability,Male,Vanuatu,2016-07-09 11:04:00,1,Oceania,Vanuatu,11:00,Saturday
38.37,39,52011.0,124.44,Intuitive exuding service-desk,Female,Gabon,2016-05-30 18:08:00,0,Africa,Gabon,18:00,Monday
40.04,23,61617.98,172.81,Centralized logistical secured line,Female,Gabon,2016-03-20 07:12:00,0,Africa,Gabon,07:00,Sunday
80.47,38,57868.44,170.13,User-friendly grid-enabled analyzer,Male,Western Sahara,2016-01-23 18:59:00,1,Africa,Western Sahara,18:00,Saturday
47.74,51,57868.44,111.94,Balanced dynamic application,Male,China,2016-07-14 22:43:00,1,Asia,China,22:00,Thursday
52.84,42,60514.05,243.61,Innovative interactive portal,Male,Belarus,2016-04-06 11:24:00,1,Europe,Belarus,11:00,Wednesday
49.42,41,39799.73,167.22,Multi-layered fresh-thinking neural-net,Female,Cuba,2016-03-23 08:52:00,0,North America,Cuba,08:00,Wednesday
82.7,41,59243.46,109.29,Innovative user-facing extranet,Male,Zimbabwe,2016-01-03 23:21:00,0,Africa,Zimbabwe,23:00,Sunday
68.95,30,57877.15,244.91,De-engineered attitude-oriented projection,Male,Bolivia,2016-03-18 13:00:00,0,South America,Bolivia,13:00,Friday
81.75,49,45632.51,113.8,Streamlined homogeneous analyzer,Female,Australia,2016-04-04 20:01:00,1,Oceania,Australia,20:00,Monday
82.07,55,58633.63,187.76,Advanced modular Local Area Network,Female,Micronesia,2016-04-21 09:30:00,1,Oceania,Micronesia,09:00,Thursday
44.64,36,76003.47,140.46,Up-sized incremental encryption,Female,Belize,2016-03-12 07:18:00,1,North America,Belize,07:00,Saturday
56.16,33,56782.18,123.13,Expanded modular application,Female,Greece,2016-05-12 21:32:00,1,Europe,Greece,21:00,Thursday
44.64,36,59240.24,140.46,Up-sized incremental encryption,Female,Qatar,2016-07-03 04:11:00,0,Asia,Qatar,04:00,Sunday
47.64,52,73049.3,186.37,Programmable uniform website,Male,Australia,2016-01-05 16:26:00,0,Oceania,Australia,16:00,Tuesday
66.18,35,57587.0,255.57,Managed zero tolerance concept,Male,Luxembourg,2016-02-28 23:54:00,1,Europe,Luxembourg,23:00,Sunday
79.52,49,64564.07,187.76,Reactive composite project,Male,Sao Tome and Principe,2016-02-05 16:50:00,1,Africa,Sao Tome and Principe,16:00,Friday
89.05,44,61428.18,187.76,Managed 5thgeneration time-frame,Male,Turkey,2016-05-24 09:50:00,1,Asia,Turkey,09:00,Tuesday
57.99,49,45632.51,168.34,Advanced 24/7 productivity,Female,Tajikistan,2016-05-27 18:45:00,1,Asia,Tajikistan,18:00,Friday
88.12,26,60997.84,176.98,User-friendly upward-trending intranet,Female,Madagascar,2016-06-21 13:15:00,1,Africa,Madagascar,13:00,Tuesday
86.06,35,54429.17,109.07,Total cohesive moratorium,Male,French Southern Territories,2016-03-18 13:22:00,1,Antarctica,France,13:00,Friday
57.99,49,39031.89,195.69,Managed client-server access,Male,Australia,2016-04-04 20:01:00,1,Oceania,Australia,20:00,Monday
54.08,39,61601.05,124.44,Intuitive exuding service-desk,Female,Kyrgyz Republic,2016-01-03 07:13:00,0,Asia,Kyrgyz Republic,07:00,Sunday
51.24,27,64021.55,190.17,Monitored dynamic instruction set,Female,United Arab Emirates,2016-07-03 04:11:00,0,Asia,United Arab Emirates,04:00,Sunday
45.08,30,74535.94,140.46,De-engineered attitude-oriented projection,Female,Qatar,2016-01-05 20:58:00,0,Asia,Qatar,20:00,Tuesday
51.24,36,59593.56,115.26,Reverse-engineered well-modulated capability,Male,Zimbabwe,2016-06-20 08:22:00,0,Africa,Zimbabwe,08:00,Monday
82.07,43,68787.09,121.28,Devolved zero administration intranet,Female,Bangladesh,2016-05-09 21:54:00,1,Asia,Bangladesh,21:00,Monday
76.87,31,27262.51,207.17,Multi-layered tangible portal,Female,American Samoa,2016-06-07 23:46:00,0,Oceania,American Samoa,23:00,Tuesday
47.74,40,62669.59,122.59,Upgradable optimizing toolset,Male,Saint Lucia,2016-01-17 18:45:00,0,North America,Saint Lucia,18:00,Sunday
82.07,38,70005.51,206.98,Synergized clear-thinking protocol,Female,Lao People's Democratic Republic,2016-04-06 11:24:00,1,Asia,Lao People's Democratic Republic,11:00,Wednesday
79.52,45,57868.44,187.76,Robust responsive collaboration,Female,Western Sahara,2016-05-30 20:07:00,1,Africa,Western Sahara,20:00,Monday
55.6,24,52252.91,172.83,Devolved human-resource circuit,Male,Algeria,2016-03-18 13:22:00,0,Africa,Algeria,13:00,Friday
36.08,26,51463.17,131.68,Focused multi-state workforce,Female,Senegal,2016-05-15 13:18:00,0,Africa,Senegal,13:00,Sunday
40.47,46,64021.55,229.12,Self-enabling local strategy,Female,Cayman Islands,2016-05-12 21:32:00,1,North America,Cayman Islands,21:00,Thursday
55.6,35,73889.99,225.58,Optional multi-state hardware,Male,Myanmar,2016-07-02 20:23:00,0,Asia,Myanmar,20:00,Saturday
54.37,35,73889.99,141.89,Proactive bandwidth-monitored policy,Male,Niger,2016-07-02 20:23:00,0,Africa,Niger,20:00,Saturday
40.47,35,66187.58,236.87,Robust uniform framework,Female,Gabon,2016-06-19 22:08:00,0,Africa,Gabon,22:00,Sunday
49.21,29,70324.8,196.61,Cross-platform logistical pricing structure,Female,Senegal,2016-05-03 16:02:00,0,Africa,Senegal,16:00,Tuesday
42.39,31,59886.58,141.89,Team-oriented zero-defect initiative,Male,Hong Kong,2016-03-18 13:00:00,0,Asia,Hong Kong,13:00,Friday
66.49,34,59785.94,160.03,Function-based incremental standardization,Female,Brunei Darussalam,2016-02-27 08:52:00,0,Asia,Brunei Darussalam,08:00,Saturday
58.95,36,50628.31,178.92,De-engineered mobile infrastructure,Male,Senegal,2016-07-08 03:47:00,0,Africa,Senegal,03:00,Friday
60.23,50,43974.49,123.13,Realigned content-based leverage,Female,Malawi,2016-02-23 13:55:00,1,Africa,Malawi,13:00,Tuesday
54.08,36,76003.47,141.52,Up-sized incremental encryption,Female,Australia,2016-02-26 19:48:00,1,Oceania,Australia,19:00,Friday
69.88,33,43974.49,114.53,Team-oriented transitional methodology,Male,Equatorial Guinea,2016-03-11 00:05:00,1,Africa,Equatorial Guinea,00:00,Friday
63.45,38,57868.44,130.83,Universal 24/7 implementation,Male,Western Sahara,2016-01-23 18:59:00,1,Africa,Western Sahara,18:00,Saturday
83.16,27,64021.55,190.17,Configurable tertiary capability,Male,Dominican Republic,2016-03-23 21:06:00,0,North America,Dominican Republic,21:00,Wednesday
41.73,28,61840.26,207.17,Sharable reciprocal project,Male,Luxembourg,2016-03-30 14:36:00,0,Europe,Luxembourg,14:00,Wednesday
55.6,35,42993.48,221.18,Realigned content-based leverage,Male,Algeria,2016-03-18 13:22:00,0,Africa,Algeria,13:00,Friday
74.54,50,57868.44,123.13,Multi-channeled non-volatile website,Female,Tonga,2016-05-30 20:07:00,1,Oceania,Tonga,20:00,Monday
57.51,25,57739.03,141.89,Up-sized maximized model,Male,Hong Kong,2016-01-14 16:30:00,0,Asia,Hong Kong,16:00,Thursday
71.33,39,65953.76,110.93,Sharable reciprocal project,Male,Pitcairn Islands,2016-07-08 03:47:00,0,Oceania,United Kingdom,03:00,Friday
41.73,31,59677.64,207.17,Sharable reciprocal project,Female,American Samoa,2016-07-09 11:18:00,0,Oceania,American Samoa,11:00,Saturday
83.71,42,57868.44,243.61,Multi-layered tangible portal,Male,United Kingdom,2016-04-06 11:24:00,1,Europe,United Kingdom,11:00,Wednesday
39.96,45,59886.58,137.24,Enhanced homogeneous moderator,Male,Bosnia and Herzegovina,2016-06-16 02:01:00,1,Europe,Bosnia and Herzegovina,02:00,Thursday
74.54,42,60514.05,238.58,Innovative interactive portal,Female,Czech Republic,2016-04-06 11:24:00,1,Europe,Czech Republic,11:00,Wednesday
41.73,28,71222.4,217.37,Inverse local hub,Female,Gabon,2016-02-15 16:52:00,0,Africa,Gabon,16:00,Monday
82.07,48,53922.43,187.76,Integrated coherent pricing structure,Female,Kenya,2016-01-15 22:49:00,1,Africa,Kenya,22:00,Friday
65.59,37,37334.78,140.15,Cloned object-oriented benchmark,Female,Australia,2016-06-05 07:54:00,1,Oceania,Australia,07:00,Sunday
55.6,54,53188.69,182.2,Virtual scalable secured line,Female,Kazakhstan,2016-03-31 20:55:00,0,Asia,Kazakhstan,20:00,Thursday
65.59,28,56729.78,215.25,Managed zero tolerance concept,Male,Luxembourg,2016-03-15 17:33:00,0,Europe,Luxembourg,17:00,Tuesday
55.6,35,25603.93,236.87,Decentralized attitude-oriented interface,Female,Saint Vincent and the Grenadines,2016-06-29 02:48:00,1,North America,Saint Vincent and the Grenadines,02:00,Wednesday
51.24,36,59240.24,222.25,Intuitive exuding service-desk,Female,Cook Islands,2016-02-26 19:48:00,0,Oceania,Cook Islands,19:00,Friday
44.4,25,50506.44,140.46,Customizable multi-tasking website,Female,Cameroon,2016-01-05 20:58:00,0,Africa,Cameroon,20:00,Tuesday
43.49,37,23936.86,181.02,Face-to-face modular budgetary management,Female,French Guiana,2016-03-23 21:06:00,0,South America,French Guiana,21:00,Wednesday
55.6,32,69481.85,178.92,Business-focused transitional solution,Male,Latvia,2016-01-09 03:45:00,0,Europe,Latvia,03:00,Saturday
44.64,36,59240.24,140.46,Multi-layered fresh-thinking neural-net,Female,Congo,2016-02-26 19:48:00,0,Africa,Congo,19:00,Friday
51.87,29,51067.54,218.61,Cross-group non-volatile secured line,Male,Moldova,2016-04-04 20:01:00,1,Europe,Moldova,20:00,Monday
75.74,25,50506.44,202.18,Customizable multi-tasking website,Female,Cameroon,2016-01-03 07:13:00,0,Africa,Cameroon,07:00,Sunday
51.24,24,52252.91,196.77,Virtual executive implementation,Female,Saudi Arabia,2016-01-17 18:45:00,1,Asia,Saudi Arabia,18:00,Sunday
55.6,39,37334.78,161.16,Business-focused background synergy,Male,Mongolia,2016-05-08 22:24:00,1,Asia,Mongolia,22:00,Sunday
64.38,33,56457.01,120.75,Virtual 5thgeneration neural-net,Male,Vanuatu,2016-02-09 07:21:00,0,Oceania,Vanuatu,07:00,Tuesday
49.21,46,58966.22,130.86,Automated multi-state toolset,Male,Switzerland,2016-04-06 14:16:00,1,Europe,Switzerland,14:00,Wednesday
89.05,41,57846.68,227.63,Proactive local focus group,Female,Bulgaria,2016-02-20 00:06:00,1,Europe,Bulgaria,00:00,Saturday
43.49,39,39193.45,171.07,Front-line dynamic model,Male,Sri Lanka,2016-07-08 03:47:00,0,Asia,Sri Lanka,03:00,Friday
61.04,26,70203.74,180.47,Optional secondary access,Female,Senegal,2016-01-23 13:14:00,0,Africa,Senegal,13:00,Saturday
81.32,33,59886.58,204.02,Adaptive contextually-based methodology,Male,Vanuatu,2016-03-02 04:02:00,0,Oceania,Vanuatu,04:00,Wednesday
55.6,24,52252.91,182.2,Up-sized 6thgeneration moratorium,Female,Bahrain,2016-01-12 21:17:00,0,Asia,Bahrain,21:00,Tuesday
60.23,33,68094.85,163.48,Focused coherent success,Male,Afghanistan,2016-06-16 03:17:00,1,Asia,Afghanistan,03:00,Thursday
84.76,36,66269.49,140.46,Front-line dynamic model,Female,Qatar,2016-02-27 13:51:00,0,Asia,Qatar,13:00,Saturday
